gene	chromosome	posStart	posEnd	exonRank	medianDepth
RYR1	19	38964007	38964421	28	0
RYR1	19	38965948	38966100	29	0
RYR1	19	38968340	38968520	30	0
RYR1	19	38969065	38969250	31	0
RYR1	19	38973657	38973763	32	0
RYR1	19	38973920	38974166	33	0
RYR1	19	38976220	38976852	34	0
RYR1	19	38979807	38980093	35	0
RYR1	19	38980706	38980926	36	0
RYR1	19	38981251	38981382	37	0
RYR1	19	38983120	38983286	38	0
RYR1	19	38984982	38985275	39	0
RYR1	19	38986845	38986979	40	0
RYR1	19	38987039	38987191	41	0
RYR1	19	38987490	38987604	42	0
RYR1	19	38989738	38989893	43	0
RYR1	19	38990265	38990471	44	0
RYR1	19	38990538	38990666	45	0
RYR1	19	38991236	38991376	46	0
RYR1	19	38991451	38991640	47	0
RYR1	19	38993137	38993377	48	0
RYR1	19	38993510	38993620	49	0
RYR1	19	38994850	38995010	50	0
RYR1	19	38995378	38995561	51	0
RYR1	19	38995633	38995731	52	0
RYR1	19	38995939	38996048	53	0
RYR1	19	38996436	38996596	54	0
RYR1	19	38996933	38997027	55	0
RYR1	19	38997101	38997196	56	0
RYR1	19	38997459	38997602	57	0
RYR1	19	38998342	38998477	58	0
RYR1	19	39001128	39001215	59	0
RYR1	19	39001290	39001431	60	0
RYR1	19	39002191	39002260	61	0
RYR1	19	39002702	39002782	62	0
RYR1	19	39002875	39003133	63	0
RYR1	19	39005656	39005757	64	0
RYR1	19	39006717	39006867	65	0
RYR1	19	39007989	39008341	66	0
RYR1	19	39009844	39010104	67	0
RYR1	19	39013658	39013765	68	0
RYR1	19	39013847	39013959	69	0
RYR1	19	39014545	39014579	70	0
RYR1	19	39015962	39016152	71	0
RYR1	19	39017623	39017702	72	0
RYR1	19	39018277	39018434	73	0
RYR1	19	39018936	39019068	74	0
RYR1	19	39019229	39019345	75	0
RYR1	19	39019581	39019707	76	0
RYR1	19	39023120	39023191	77	0
RYR1	19	39023301	39023386	78	0
RYR1	19	39025350	39025469	79	0
RYR1	19	39025771	39025870	80	0
RYR1	19	39025946	39026042	81	0
RYR1	19	39026627	39026720	82	0
RYR1	19	39027380	39027417	83	0
RYR1	19	39028510	39028610	84	0
RYR1	19	39033977	39034085	85	0
RYR1	19	39034162	39034310	86	0
RYR1	19	39034401	39034525	87	0
RYR1	19	39037075	39037176	88	0
RYR1	19	39038863	39039070	89	0
RYR1	19	39051743	39052104	90	0
RYR1	19	39055589	39056421	91	0
RYR1	19	39057541	39057637	92	0
RYR1	19	39058403	39058567	93	0
RYR1	19	39061237	39061343	94	0
RYR1	19	39062649	39062920	95	0
RYR1	19	39063807	39063957	96	0
RYR1	19	39066549	39066611	97	0
RYR1	19	39068548	39068698	98	0
RYR1	19	39068774	39068854	99	0
RYR1	19	39070612	39070778	100	0
RYR1	19	39071000	39071154	101	0
RYR1	19	39075573	39075749	102	0
RYR1	19	39076568	39076652	103	0
RYR1	19	39076721	39076841	104	0
RYR1	19	39077155	39077226	105	0
RYR1	19	39077955	39078060	106	0
TENM1	X	123514386	123515154	32	0
TENM1	X	123516510	123516672	31	0
TENM1	X	123517474	123518714	30	0
TENM1	X	123519517	123519924	29	0
TENM1	X	123525892	123526208	28	0
TENM1	X	123538871	123539126	27	0
TENM1	X	123540157	123540349	26	0
TENM1	X	123554151	123554681	25	0
TENM1	X	123556112	123556498	24	0
TENM1	X	123587177	123587351	23	0
TENM1	X	123615572	123615824	22	0
TENM1	X	123621049	123621089	21	0
TENM1	X	123630856	123631125	20	0
TENM1	X	123637400	123637563	19	0
TENM1	X	123654357	123654644	18	0
TENM1	X	123657204	123657485	17	0
TENM1	X	123663704	123663843	16	0
TENM1	X	123680714	123680950	15	0
TENM1	X	123695511	123695677	14	0
TENM1	X	123697589	123697632	13	0
TENM1	X	123699215	123699420	12	0
TENM1	X	123775631	123775851	11	0
TENM1	X	123778983	123779197	10	0
TENM1	X	123780549	123780670	9	0
TENM1	X	123785754	123785984	8	0
TENM1	X	123787424	123787643	7	0
TENM1	X	123805523	123805695	6	0
TENM1	X	123838853	123839111	5	0
TENM1	X	123870797	123871057	4	0
TENM1	X	124028135	124028211	3	0
TENM1	X	124029820	124030100	2	0
TENM1	X	124097376	124097602	1	0
RSF1	11	77377962	77378546	16	0
RSF1	11	77383077	77383285	15	0
RSF1	11	77386071	77386311	14	0
RSF1	11	77387827	77388054	13	0
RSF1	11	77389121	77389208	12	0
RSF1	11	77394745	77394874	11	0
RSF1	11	77396140	77396214	10	0
RSF1	11	77402194	77402293	9	0
RSF1	11	77404542	77404666	8	0
RSF1	11	77409522	77409748	7	0
RSF1	11	77411756	77413550	6	0
RSF1	11	77436580	77436754	5	0
RSF1	11	77451766	77451991	4	0
RSF1	11	77458071	77458183	3	0
RSF1	11	77475633	77475744	2	0
RSF1	11	77531564	77531760	1	0
BRCA1	17	41197695	41197829	24	38
BRCA1	17	41199650	41199730	23	32
BRCA1	17	41201128	41201221	22	24
BRCA1	17	41203070	41203144	21	31
BRCA1	17	41209059	41209162	20	31
BRCA1	17	41215340	41215400	19	35
BRCA1	17	41215881	41215978	18	33
BRCA1	17	41219615	41219722	17	32
BRCA1	17	41222935	41223265	16	26
BRCA1	17	41226338	41226548	15	35
BRCA1	17	41228495	41228638	14	25
BRCA1	17	41231341	41231426	13	30
BRCA1	17	41234411	41234602	12	34
BRCA1	17	41242951	41243059	11	27
BRCA1	17	41243442	41246887	10	33
BRCA1	17	41247853	41247949	9	30
BRCA1	17	41249251	41249316	8	36
BRCA1	17	41251782	41251907	7	38
BRCA1	17	41256129	41256288	6	39
BRCA1	17	41256875	41256983	5	33
BRCA1	17	41258463	41258560	4	39
BRCA1	17	41267733	41267806	3	28
BRCA1	17	41276024	41276113	2	31
BRCA2	13	32890598	32890674	2	36
BRCA2	13	32893204	32893472	3	26
BRCA2	13	32899203	32899331	4	40
BRCA2	13	32900228	32900297	5	44
BRCA2	13	32900369	32900429	6	48
BRCA2	13	32900626	32900760	7	43
BRCA2	13	32903570	32903639	8	29
BRCA2	13	32905046	32905177	9	37
BRCA2	13	32906399	32907534	10	35
BRCA2	13	32910392	32915343	11	36
BRCA2	13	32918685	32918800	12	41
BRCA2	13	32920954	32921043	13	39
BRCA2	13	32928988	32929435	14	38
BRCA2	13	32930555	32930756	15	32
BRCA2	13	32931869	32932076	16	34
BRCA2	13	32936650	32936840	17	39
BRCA2	13	32937306	32937680	18	36
BRCA2	13	32944529	32944704	19	26
BRCA2	13	32945083	32945247	20	36
BRCA2	13	32950797	32950938	21	34
BRCA2	13	32953444	32953662	22	33
BRCA2	13	32953877	32954060	23	30
BRCA2	13	32954134	32954292	24	26
BRCA2	13	32968816	32969080	25	36
BRCA2	13	32971025	32971191	26	37
BRCA2	13	32972289	32972907	27	38
IMMP2L	7	110303658	110303787	6	0
IMMP2L	7	110526639	110526761	5	0
IMMP2L	7	110603546	110603631	4	0
IMMP2L	7	111127284	111127407	3	0
IMMP2L	7	111161359	111161503	2	0
XPO1	2	61705955	61706111	25	34
XPO1	2	61708310	61708426	24	41
XPO1	2	61709505	61709684	23	43
XPO1	2	61710082	61710236	22	29
XPO1	2	61711062	61711250	21	37
XPO1	2	61712893	61713107	20	41
XPO1	2	61715290	61715416	19	33
XPO1	2	61715713	61715916	18	36
XPO1	2	61717767	61717921	17	39
XPO1	2	61719160	61719343	16	34
XPO1	2	61719450	61719626	15	28
XPO1	2	61719692	61719893	14	35
XPO1	2	61720040	61720198	13	39
XPO1	2	61721019	61721236	12	29
XPO1	2	61722580	61722758	11	34
XPO1	2	61724004	61724152	10	39
XPO1	2	61725798	61725937	9	34
XPO1	2	61725990	61726058	8	27
XPO1	2	61726838	61727039	7	29
XPO1	2	61729121	61729185	6	30
XPO1	2	61729374	61729455	5	36
XPO1	2	61749736	61749828	4	31
XPO1	2	61753545	61753666	3	35
XPO1	2	61760897	61761032	2	37
ZMYM3	X	70460766	70460968	25	21
ZMYM3	X	70461067	70461204	24	21
ZMYM3	X	70462010	70462284	23	19
ZMYM3	X	70462810	70462944	22	19
ZMYM3	X	70463669	70463840	21	13
ZMYM3	X	70464142	70464330	20	13
ZMYM3	X	70464630	70464753	19	13
ZMYM3	X	70465179	70465345	18	15
ZMYM3	X	70465508	70465702	17	13
ZMYM3	X	70465826	70465958	16	13
ZMYM3	X	70466193	70466372	15	12
ZMYM3	X	70466435	70466552	14	14
ZMYM3	X	70467185	70467370	13	15
ZMYM3	X	70467574	70467766	12	16
ZMYM3	X	70468002	70468172	11	21
ZMYM3	X	70468278	70468384	10	15
ZMYM3	X	70468526	70468661	9	22
ZMYM3	X	70468859	70469029	8	14
ZMYM3	X	70469301	70469539	7	13
ZMYM3	X	70469866	70470063	6	14
ZMYM3	X	70470272	70470586	5	16
ZMYM3	X	70471018	70471104	4	16
ZMYM3	X	70471398	70471461	3	16
ZMYM3	X	70472429	70473105	2	25
SUFU	10	104263910	104264101	1	51
SUFU	10	104268916	104269070	2	33
SUFU	10	104309717	104309873	3	43
SUFU	10	104352329	104352491	4	32
SUFU	10	104353383	104353488	5	42
SUFU	10	104353740	104353832	6	38
SUFU	10	104356887	104357060	7	37
SUFU	10	104359180	104359311	8	44
SUFU	10	104375015	104375169	9	45
SUFU	10	104377037	104377195	10	36
SUFU	10	104386922	104387010	11	38
SUFU	10	104389813	104389912	12	44
RAC1	7	6414367	6414411	1	37
RAC1	7	6426833	6426924	2	34
RAC1	7	6431545	6431682	3	40
RAC1	7	6438283	6438359	4	33
RAC1	7	6439747	6439829	5	46
RAC1	7	6441489	6441668	6	45
RAC1	7	6441937	6442077	7	41
SPTAN1	9	131329020	131329266	2	27
SPTAN1	9	131331041	131331186	3	34
SPTAN1	9	131336944	131337104	4	33
SPTAN1	9	131337468	131337634	5	40
SPTAN1	9	131339092	131339245	6	32
SPTAN1	9	131339398	131339562	7	38
SPTAN1	9	131339621	131339795	8	34
SPTAN1	9	131340379	131340534	9	37
SPTAN1	9	131341906	131342027	10	39
SPTAN1	9	131343191	131343348	11	27
SPTAN1	9	131344051	131344181	12	38
SPTAN1	9	131344748	131344845	13	45
SPTAN1	9	131344963	131345138	14	36
SPTAN1	9	131345346	131345570	15	35
SPTAN1	9	131346057	131346258	16	27
SPTAN1	9	131346551	131346814	17	26
SPTAN1	9	131346990	131347132	18	39
SPTAN1	9	131348017	131348254	19	23
SPTAN1	9	131349875	131349987	20	32
SPTAN1	9	131351078	131351232	21	30
SPTAN1	9	131353746	131353914	22	25
SPTAN1	9	131355252	131355331	23	28
SPTAN1	9	131356444	131356662	24	38
SPTAN1	9	131360669	131360793	25	34
SPTAN1	9	131361232	131361275	26	38
SPTAN1	9	131362349	131362404	27	31
SPTAN1	9	131365812	131365879	28	36
SPTAN1	9	131366595	131366706	29	36
SPTAN1	9	131367303	131367467	30	28
SPTAN1	9	131367565	131367766	31	31
SPTAN1	9	131369873	131369992	32	31
SPTAN1	9	131370121	131370338	33	37
SPTAN1	9	131370399	131370565	34	29
SPTAN1	9	131371143	131371266	35	31
SPTAN1	9	131371391	131371573	36	38
SPTAN1	9	131371920	131371954	37	44
SPTAN1	9	131373983	131374134	38	33
SPTAN1	9	131374378	131374535	39	26
SPTAN1	9	131375650	131375774	40	35
SPTAN1	9	131377901	131378129	41	27
SPTAN1	9	131379909	131380049	42	32
SPTAN1	9	131380256	131380397	43	33
SPTAN1	9	131381140	131381292	44	39
SPTAN1	9	131383427	131383545	45	33
SPTAN1	9	131386597	131386776	46	31
SPTAN1	9	131387372	131387468	47	36
SPTAN1	9	131388038	131388267	48	34
SPTAN1	9	131388660	131388976	49	32
SPTAN1	9	131389655	131389787	50	41
SPTAN1	9	131390194	131390231	51	49
SPTAN1	9	131392590	131392664	52	28
SPTAN1	9	131394396	131394612	53	37
SPTAN1	9	131394700	131394773	54	36
SPTAN1	9	131394841	131395007	55	38
SPTAN1	9	131395077	131395244	56	33
SPTAN1	9	131395478	131395613	57	41
HRAS	11	532636	532765	5	51
HRAS	11	533443	533622	4	52
HRAS	11	533756	533954	3	44
HRAS	11	534202	534322	2	48
H3-3A	1	226252053	226252190	1	33
H3-3A	1	226253347	226253520	2	36
H3-3A	1	226259042	226259180	3	26
H3-3B	17	73774676	73774814	4	39
H3-3B	17	73774881	73775054	3	37
H3-3B	17	73775118	73775255	2	39
NCOA2	8	71025867	71025888	23	30
NCOA2	8	71033527	71033636	22	29
NCOA2	8	71036109	71036327	21	39
NCOA2	8	71036913	71037110	20	35
NCOA2	8	71039038	71039292	19	36
NCOA2	8	71040658	71040755	18	40
NCOA2	8	71040927	71041225	17	33
NCOA2	8	71044062	71044247	16	30
NCOA2	8	71050428	71050577	15	39
NCOA2	8	71053409	71053644	14	32
NCOA2	8	71056867	71057093	13	27
NCOA2	8	71060498	71060728	12	31
NCOA2	8	71068196	71069485	11	35
NCOA2	8	71071730	71071897	10	26
NCOA2	8	71074936	71075099	9	33
NCOA2	8	71075690	71075811	8	36
NCOA2	8	71078791	71078999	7	34
NCOA2	8	71082427	71082624	6	29
NCOA2	8	71086981	71087104	5	40
NCOA2	8	71126128	71126320	4	34
NCOA2	8	71128885	71128980	3	31
PBRM1	3	52582079	52582261	30	36
PBRM1	3	52584427	52584663	29	33
PBRM1	3	52584753	52584843	28	47
PBRM1	3	52588730	52588905	27	43
PBRM1	3	52595773	52595994	26	23
PBRM1	3	52597370	52597519	25	29
PBRM1	3	52598056	52598259	24	33
PBRM1	3	52610547	52610724	23	31
PBRM1	3	52613060	52613225	22	24
PBRM1	3	52620431	52620714	21	35
PBRM1	3	52621359	52621461	20	30
PBRM1	3	52623076	52623281	19	31
PBRM1	3	52637527	52637758	18	36
PBRM1	3	52643319	52643981	17	29
PBRM1	3	52649357	52649482	16	31
PBRM1	3	52651268	52651564	15	30
PBRM1	3	52661279	52661396	14	33
PBRM1	3	52662900	52663061	13	35
PBRM1	3	52668608	52668841	12	28
PBRM1	3	52675960	52676071	11	26
PBRM1	3	52677254	52677369	10	38
PBRM1	3	52678710	52678815	9	36
PBRM1	3	52682350	52682468	8	36
PBRM1	3	52685748	52685836	7	34
PBRM1	3	52692205	52692341	6	31
PBRM1	3	52696139	52696302	5	39
PBRM1	3	52702504	52702671	4	24
PBRM1	3	52712506	52712623	3	27
PBRM1	3	52713580	52713727	2	26
LINC00290	4	181985242	181985643	3	0
LINC00290	4	182076756	182076902	2	0
LINC00290	4	182080219	182080302	1	0
ZFX	X	24190860	24190927	5	19
ZFX	X	24197290	24197897	6	17
ZFX	X	24225433	24225602	7	22
ZFX	X	24225819	24225982	8	17
ZFX	X	24226325	24226497	9	11
ZFX	X	24227007	24227167	10	16
ZFX	X	24228300	24229493	11	21
RHOA	3	49397642	49397825	5	30
RHOA	3	49399919	49400069	4	49
RHOA	3	49405851	49405991	3	31
RHOA	3	49412857	49413022	2	30
NAALADL2	3	174577198	174577250	1	0
NAALADL2	3	174814570	174815091	2	0
NAALADL2	3	174951711	174952004	3	0
NAALADL2	3	174974190	174974329	4	0
NAALADL2	3	175041954	175042124	5	0
NAALADL2	3	175165007	175165170	6	0
NAALADL2	3	175181179	175181291	7	0
NAALADL2	3	175184757	175184982	8	0
NAALADL2	3	175189417	175189556	9	0
NAALADL2	3	175293819	175293985	10	0
NAALADL2	3	175345069	175345184	11	0
NAALADL2	3	175455084	175455197	12	0
NAALADL2	3	175472998	175473216	13	0
NAALADL2	3	175520783	175520991	14	0
RHOB	2	20647227	20647817	1	43
RAD51B	14	68290261	68290354	2	41
RAD51B	14	68292171	68292304	3	25
RAD51B	14	68301787	68301923	4	34
RAD51B	14	68331710	68331866	5	32
RAD51B	14	68352576	68352715	6	35
RAD51B	14	68353728	68353931	7	35
RAD51B	14	68758591	68758707	8	34
RAD51B	14	68878131	68878254	9	37
RAD51B	14	68934879	68934977	10	35
RAD51B	14	69061192	69061320	11	38
RAD51D	17	33427972	33428065	10	33
RAD51D	17	33428210	33428394	9	30
RAD51D	17	33430263	33430353	8	35
RAD51D	17	33430463	33430573	7	37
RAD51D	17	33433395	33433510	6	37
RAD51D	17	33433997	33434151	5	27
RAD51D	17	33434375	33434476	4	27
RAD51D	17	33443868	33444066	3	43
RAD51D	17	33446120	33446201	2	45
RAD51D	17	33446541	33446632	1	47
RAD51C	17	56770005	56770159	1	39
RAD51C	17	56772282	56772560	2	35
RAD51C	17	56774044	56774230	3	41
RAD51C	17	56780547	56780700	4	30
RAD51C	17	56787210	56787361	5	29
RAD51C	17	56798097	56798183	6	27
RAD51C	17	56801391	56801471	7	35
RAD51C	17	56809835	56809915	8	37
RAD51C	17	56811469	56811583	9	39
KIT	4	55524182	55524258	1	32
KIT	4	55561668	55561957	2	35
KIT	4	55564440	55564741	3	38
KIT	4	55565786	55565942	4	39
KIT	4	55569880	55570068	5	32
KIT	4	55573254	55573463	6	27
KIT	4	55575580	55575715	7	25
KIT	4	55589740	55589874	8	29
KIT	4	55592013	55592226	9	31
KIT	4	55593374	55593500	10	27
KIT	4	55593572	55593718	11	34
KIT	4	55593979	55594103	12	35
KIT	4	55594167	55594297	13	34
KIT	4	55595491	55595661	14	23
KIT	4	55597484	55597595	15	29
KIT	4	55598027	55598174	16	35
KIT	4	55599226	55599368	17	31
KIT	4	55602654	55602785	18	35
KIT	4	55602877	55602996	19	29
KIT	4	55603331	55603456	20	21
KIT	4	55604585	55604723	21	27
PABPC1	8	101716526	101716628	14	0
PABPC1	8	101717144	101717294	13	0
PABPC1	8	101717807	101717911	12	0
PABPC1	8	101718869	101719043	11	0
PABPC1	8	101719105	101719235	10	0
PABPC1	8	101721351	101721461	9	0
PABPC1	8	101721677	101721969	8	0
PABPC1	8	101724580	101724695	7	0
PABPC1	8	101724870	101725027	6	0
PABPC1	8	101725305	101725419	5	0
PABPC1	8	101727680	101727839	4	0
PABPC1	8	101729991	101730126	3	0
PABPC1	8	101730305	101730518	2	0
PABPC1	8	101733609	101733811	1	0
DEPDC5	22	32150908	32150975	1	0
DEPDC5	22	32154522	32154629	2	0
DEPDC5	22	32156632	32156698	3	0
DEPDC5	22	32160951	32161056	4	0
DEPDC5	22	32162561	32162664	5	0
DEPDC5	22	32164790	32164859	6	0
DEPDC5	22	32174075	32174164	7	0
DEPDC5	22	32179883	32179981	8	0
DEPDC5	22	32180790	32180871	9	0
DEPDC5	22	32188009	32188098	10	0
DEPDC5	22	32188721	32188813	11	0
DEPDC5	22	32193576	32193699	12	0
DEPDC5	22	32194558	32194652	13	0
DEPDC5	22	32198680	32198834	14	0
DEPDC5	22	32200138	32200219	15	0
DEPDC5	22	32200818	32200911	16	0
DEPDC5	22	32202098	32202187	17	0
DEPDC5	22	32205587	32205643	18	0
DEPDC5	22	32206497	32206637	19	0
DEPDC5	22	32210968	32211208	20	0
DEPDC5	22	32214998	32215221	21	0
DEPDC5	22	32217478	32217633	22	0
DEPDC5	22	32218669	32218786	23	0
DEPDC5	22	32229891	32229976	24	0
DEPDC5	22	32232975	32233151	25	0
DEPDC5	22	32234661	32234841	26	0
DEPDC5	22	32239071	32239208	27	0
DEPDC5	22	32239621	32239808	28	0
DEPDC5	22	32240994	32241233	29	0
DEPDC5	22	32242810	32242963	30	0
DEPDC5	22	32253421	32253549	31	0
DEPDC5	22	32257344	32257429	32	0
DEPDC5	22	32266566	32266740	33	0
DEPDC5	22	32269231	32269328	34	0
DEPDC5	22	32270249	32270401	35	0
DEPDC5	22	32272133	32272261	36	0
DEPDC5	22	32275501	32275748	37	0
DEPDC5	22	32289558	32289747	38	0
DEPDC5	22	32293458	32293649	39	0
DEPDC5	22	32297718	32297798	40	0
DEPDC5	22	32301960	32302062	41	0
DEPDC5	22	32302181	32302483	42	0
CD44	11	35160851	35160927	1	0
CD44	11	35198112	35198297	2	0
CD44	11	35201811	35201964	3	0
CD44	11	35208369	35208457	4	0
CD44	11	35211372	35211622	5	0
CD44	11	35218283	35218431	6	0
CD44	11	35219658	35219803	7	0
CD44	11	35222619	35222752	8	0
CD44	11	35223208	35223344	9	0
CD44	11	35226049	35226197	10	0
CD44	11	35227649	35227800	11	0
CD44	11	35229642	35229763	12	0
CD44	11	35231502	35231611	13	0
CD44	11	35232783	35233006	14	0
CD44	11	35236389	35236471	15	0
CD44	11	35240853	35240944	16	0
CD44	11	35243191	35243289	17	0
CD44	11	35250666	35250880	18	0
DDR2	1	162688854	162688945	4	36
DDR2	1	162722875	162722997	5	36
DDR2	1	162724404	162724655	6	24
DDR2	1	162724936	162725103	7	33
DDR2	1	162725444	162725569	8	35
DDR2	1	162729576	162729779	9	38
DDR2	1	162730991	162731254	10	36
DDR2	1	162735781	162735863	11	29
DDR2	1	162737009	162737159	12	23
DDR2	1	162740082	162740312	13	27
DDR2	1	162741804	162742047	14	30
DDR2	1	162743249	162743396	15	37
DDR2	1	162745432	162745643	16	32
DDR2	1	162745916	162746170	17	29
DDR2	1	162748360	162748529	18	48
DDR2	1	162749892	162750036	19	30
AMER1	X	63409759	63413166	2	16
PRKN	6	161771131	161771253	12	0
PRKN	6	161781110	161781247	11	0
PRKN	6	161807816	161807919	10	0
PRKN	6	161969876	161970045	9	0
PRKN	6	161990377	161990458	8	0
PRKN	6	162206794	162206950	7	0
PRKN	6	162394324	162394459	6	0
PRKN	6	162475113	162475216	5	0
PRKN	6	162622153	162622294	4	0
PRKN	6	162683547	162683807	3	0
PRKN	6	162864332	162864515	2	0
PRKN	6	163148684	163148700	1	0
MEGF6	1	3407092	3407163	37	0
MEGF6	1	3407466	3407533	36	0
MEGF6	1	3409193	3409341	35	0
MEGF6	1	3410325	3410473	34	0
MEGF6	1	3410550	3410698	33	0
MEGF6	1	3410925	3411073	32	0
MEGF6	1	3411167	3411315	31	0
MEGF6	1	3412444	3412592	30	0
MEGF6	1	3413209	3413357	29	0
MEGF6	1	3413542	3413693	28	0
MEGF6	1	3413787	3413935	27	0
MEGF6	1	3414925	3415073	26	0
MEGF6	1	3415252	3415400	25	0
MEGF6	1	3415692	3415840	24	0
MEGF6	1	3416142	3416290	23	0
MEGF6	1	3416350	3416498	22	0
MEGF6	1	3417187	3417338	21	0
MEGF6	1	3417520	3417668	20	0
MEGF6	1	3417731	3417882	19	0
MEGF6	1	3418350	3418495	18	0
MEGF6	1	3421762	3421916	17	0
MEGF6	1	3421976	3422130	16	0
MEGF6	1	3422662	3422810	15	0
MEGF6	1	3424349	3424497	14	0
MEGF6	1	3425112	3425263	13	0
MEGF6	1	3425629	3425819	12	0
MEGF6	1	3426424	3426566	11	0
MEGF6	1	3427337	3427476	10	0
MEGF6	1	3428104	3428261	9	0
MEGF6	1	3428560	3428702	8	0
MEGF6	1	3431104	3431246	7	0
MEGF6	1	3431956	3432101	6	0
MEGF6	1	3440678	3440820	5	0
MEGF6	1	3496379	3496503	4	0
MEGF6	1	3511892	3512021	3	0
MEGF6	1	3519020	3519174	2	0
MEGF6	1	3527692	3527832	1	0
CXCR4	2	136872439	136873509	1	34
TMPRSS2	21	42838069	42838090	14	0
TMPRSS2	21	42839651	42839823	13	0
TMPRSS2	21	42840313	42840475	12	0
TMPRSS2	21	42842565	42842680	11	0
TMPRSS2	21	42843723	42843918	10	0
TMPRSS2	21	42845242	42845433	9	0
TMPRSS2	21	42848494	42848557	8	0
TMPRSS2	21	42851089	42851219	7	0
TMPRSS2	21	42852393	42852539	6	0
TMPRSS2	21	42860311	42860450	5	0
TMPRSS2	21	42861424	42861530	4	0
TMPRSS2	21	42866273	42866515	3	0
TMPRSS2	21	42870036	42870126	2	0
TMPRSS2	21	42879867	42879931	1	0
TYMS	18	657743	657957	1	47
TYMS	18	659631	659724	2	37
TYMS	18	662136	662330	3	31
TYMS	18	669062	669183	4	38
TYMS	18	670682	670877	5	28
TYMS	18	671370	671461	6	36
TYMS	18	672850	672997	7	35
RXRA	9	137218478	137218515	1	15
RXRA	9	137293468	137293738	2	37
RXRA	9	137299985	137300155	3	91
RXRA	9	137300776	137300975	4	37
RXRA	9	137308994	137309183	5	35
RXRA	9	137313512	137313661	6	42
RXRA	9	137320944	137321096	7	36
RXRA	9	137323741	137323852	8	36
RXRA	9	137325938	137326063	9	46
RXRA	9	137328303	137328460	10	36
CUX1	7	101459311	101459383	1	24
CUX1	7	101559385	101559515	2	34
CUX1	7	101671368	101671435	3	33
CUX1	7	101713609	101713707	4	34
CUX1	7	101740634	101740791	5	38
CUX1	7	101747606	101747749	6	29
CUX1	7	101754968	101755064	7	33
CUX1	7	101758477	101758563	8	35
CUX1	7	101801830	101801898	9	23
CUX1	7	101813716	101813840	10	31
CUX1	7	101821739	101821947	11	44
CUX1	7	101833083	101833161	12	49
CUX1	7	101837112	101837180	13	26
CUX1	7	101838777	101838893	14	40
CUX1	7	101839904	101840595	15	35
CUX1	7	101842072	101842157	16	51
CUX1	7	101843341	101843462	17	38
CUX1	7	101844630	101845494	18	33
CUX1	7	101847661	101847846	19	37
CUX1	7	101848384	101848460	20	37
CUX1	7	101870637	101870959	21	36
CUX1	7	101877322	101877530	22	37
CUX1	7	101882590	101882874	23	38
CUX1	7	101891682	101892322	24	20
CTNNA1	5	138117614	138117728	2	40
CTNNA1	5	138118856	138119071	3	34
CTNNA1	5	138145717	138145903	4	36
CTNNA1	5	138147862	138148001	5	23
CTNNA1	5	138160209	138160498	6	29
CTNNA1	5	138163194	138163417	7	33
CTNNA1	5	138221891	138221991	8	34
CTNNA1	5	138223169	138223341	9	34
CTNNA1	5	138240028	138240140	10	35
CTNNA1	5	138253421	138253597	11	33
CTNNA1	5	138260189	138260409	12	34
CTNNA1	5	138260935	138261106	13	39
CTNNA1	5	138264925	138265055	14	30
CTNNA1	5	138266152	138266353	15	32
CTNNA1	5	138266509	138266634	16	31
CTNNA1	5	138268257	138268411	17	39
CTNNA1	5	138269481	138269778	18	33
RAD54L	1	46714078	46714090	1	27
RAD54L	1	46714174	46714280	2	45
RAD54L	1	46715662	46715801	3	33
RAD54L	1	46724348	46724428	4	35
RAD54L	1	46725626	46725781	5	33
RAD54L	1	46726204	46726293	6	37
RAD54L	1	46726389	46726697	7	33
RAD54L	1	46726923	46727067	8	43
RAD54L	1	46733121	46733291	9	33
RAD54L	1	46736321	46736467	10	35
RAD54L	1	46738128	46738222	11	40
RAD54L	1	46738334	46738484	12	26
RAD54L	1	46739017	46739147	13	37
RAD54L	1	46739286	46739429	14	36
RAD54L	1	46739800	46739898	15	46
RAD54L	1	46740200	46740399	16	30
RAD54L	1	46743479	46743662	17	41
RAD54L	1	46743734	46743954	18	31
CD58	1	117057435	117057454	6	41
CD58	1	117061843	117061899	5	44
CD58	1	117064518	117064615	4	42
CD58	1	117078577	117078860	3	30
CD58	1	117086923	117087236	2	40
CD58	1	117113515	117113594	1	46
