chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAlleleCopyNumber	minorAlleleCopyNumberDeviation	observedTumorRatio	observedNormalRatio	unnormalisedObservedNormalRatio	majorAlleleCopyNumber	majorAlleleCopyNumberDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	eventPenalty	minStart	maxStart
7	142002001	142010000	EXCLUDED	4	0.6813	2.5094	0.9983	2.5222	1.3277	1.3053	5.3760	0.9836	1.3502	7.8854	0.0000	0.0000	7.8788	true	NONE	8	0.6818	0.4376	2.9542	142002001	142002001
7	142010001	142042000	EXCLUDED	30	0.6616	2.0872	0.4222	1.9770	1.0577	1.0398	4.0894	0.4318	0.5650	6.1767	0.0000	0.0000	6.1755	true	NONE	32	0.6621	0.4308	2.2707	142010001	142010001
7	142042001	142048000	EXCLUDED	1	0.6582	3.9776	0.1137	3.7222	1.9944	1.9608	7.6689	0.9654	0.7103	11.6465	0.0000	0.0000	11.6264	true	NONE	6	0.6585	0.4177	4.4586	142042001	142042001
7	142048001	142175000	EXCLUDED	6	0.6319	2.4620	0.9968	2.1426	1.1771	1.1574	4.2336	0.8639	1.1758	6.6956	0.0000	0.0000	6.6920	true	NONE	59	0.6323	0.4559	2.4782	142048001	142099001
7	142175001	142361000	EXCLUDED	47	0.6682	2.0568	0.2829	1.9874	1.0516	1.0347	4.1523	0.6689	0.6360	6.2091	0.0000	0.0000	6.2081	true	NONE	131	0.6687	0.4155	2.2836	142175001	142175001
7	142361001	142362000	EXCLUDED	0	0.0000	1.0420	0.2111	0.6713	0.4739	0.4663	1.0420	0.2111	0.0000	2.0839	0.0000	0.0000	2.0946	true	NONE	1	0.5000	0.3600	1.0336	142361001	142361001
7	142362001	142457000	EXCLUDED	126	0.6674	2.0010	0.1000	1.9294	1.0353	1.0188	4.0263	0.1333	0.1557	6.0273	0.0000	0.0000	6.0266	true	NONE	82	0.6680	0.3939	2.2109	142362001	142362001
7	142457001	142463000	EXCLUDED	0	0.0000	5.3120	0.9535	3.3960	1.7702	1.7421	5.3120	0.9535	0.0000	10.6241	0.0000	0.0000	10.6085	true	NONE	6	0.5000	0.5052	4.0496	142457001	142457001
7	142463001	142485000	EXCLUDED	0	0.0000	3.7724	0.8535	2.4135	1.2693	1.2492	3.7724	0.8535	0.0000	7.5448	0.0000	0.0000	7.5394	true	NONE	20	0.5000	0.4800	2.8179	142463001	142463001
7	142485001	142825000	DIPLOID	97	0.6613	2.0139	0.1000	1.9065	1.0183	1.0026	3.9418	0.2898	0.2578	5.9557	0.0000	0.0000	5.9553	true	NONE	312	0.6618	0.4316	2.1823	142002001	142485001
7	142825001	142894000	HET_DELETION	0	0.0000	0.9807	0.1000	0.6322	0.5030	0.4953	0.9807	0.1271	0.0000	1.9614	0.0000	0.0000	1.9714	true	NONE	61	0.5000	0.3890	1.0155	142825001	142825001
7	142894001	143439000	DIPLOID	167	0.6681	1.9693	0.1551	1.9028	0.9916	0.9761	3.9744	0.1296	0.1902	5.9438	0.0000	0.0000	5.9440	true	NONE	324	0.6687	0.4406	2.2020	142825001	142894001
7	143439001	143548000	AMPLIFICATION	0	0.0000	5.9801	0.1013	3.8222	2.1121	2.0792	5.9801	0.1013	0.0000	11.9601	0.0000	0.0000	11.9376	true	NONE	4	0.5000	0.3223	4.5840	143439001	143544001
7	143548001	143878000	DIPLOID	286	0.6651	2.0188	0.1000	1.9325	1.0169	1.0013	4.0183	0.1000	0.1330	6.0370	0.0000	0.0000	6.0367	true	NONE	291	0.6656	0.3737	2.2148	143439001	143572001
7	143878001	143953000	HET_DELETION	0	0.0000	2.6394	0.9786	1.6906	0.7338	0.7229	2.6394	0.9786	0.0000	5.2788	0.0000	0.0000	5.2842	true	NONE	1	0.5000	0.3810	1.9115	143878001	143878001
7	143953001	144088793	DIPLOID	10	0.5154	1.8380	0.6987	1.2165	0.9343	0.9205	1.9548	0.2269	0.4771	3.7928	0.0000	0.0000	3.7941	true	NONE	13	0.5154	0.4425	1.4829	143878001	144075001
7	144088794	144090465	DIPLOID	0	0.0000	2.8866	0.5308	1.8483	0.9232	0.9097	2.8866	0.5308	0.0000	5.7731	0.0000	0.0000	5.7747	false	SGL	1	0.5000	0.4460	2.1092	144088794	144088794
7	144090466	144477000	DIPLOID	190	0.5267	1.9740	0.1319	1.2743	1.0044	0.9903	2.0000	0.1000	0.1222	3.9740	0.0000	0.0000	3.9739	false	SGL	361	0.5033	0.3792	1.4104	144090466	144090466
7	144477001	144478000	HET_DELETION	0	0.0000	0.9664	0.1697	0.6231	0.4506	0.4447	0.9664	0.2200	0.0000	1.9328	0.0000	0.0000	1.9439	true	NONE	1	0.5000	0.3070	1.0269	144477001	144477001
7	144478001	144716000	DIPLOID	191	0.5302	1.9501	0.2496	1.2667	0.9958	0.9831	2.0000	0.1000	0.1854	3.9501	0.0000	0.0000	3.9502	true	NONE	231	0.5063	0.3804	1.4199	144477001	144478001
7	144716001	144718000	HET_DELETION	3	0.5517	0.8980	0.4846	0.6463	0.4892	0.4832	1.1075	0.5073	0.5473	2.0056	0.0000	0.0000	2.0159	true	NONE	2	0.5522	0.2470	1.0838	144716001	144716001
7	144718001	147992000	DIPLOID	2626	0.5294	1.9556	0.2229	1.2685	0.9723	0.9580	2.0000	0.1000	0.1709	3.9556	0.0000	0.0000	3.9562	true	NONE	3082	0.5056	0.3667	1.4177	144716001	144718001
7	147992001	147993000	DIPLOID	3	0.7909	0.7850	0.8298	1.2132	1.0300	1.0106	2.9974	0.1000	0.7354	3.7825	0.0000	0.0000	3.7818	true	NONE	1	0.7925	0.3780	1.8850	147992001	147992001
7	147993001	148072000	DIPLOID	116	0.5281	1.8724	0.5844	1.2419	0.9971	0.9780	2.0000	0.1000	0.3614	3.8724	0.0000	0.0000	3.8725	true	NONE	69	0.5165	0.4347	1.4510	147993001	147993001
7	148072001	148073000	HET_DELETION	1	0.5143	1.4025	0.9898	0.9277	0.6841	0.6709	1.4851	0.9980	1.0223	2.8876	0.0000	0.0000	2.8940	true	NONE	1	0.5143	0.4080	1.3550	148072001	148072001
7	148073001	148076000	HET_DELETION	0	0.0000	0.9031	0.4636	0.5827	0.4942	0.4847	0.9031	0.6089	0.0000	1.8062	0.0000	0.0000	1.8164	true	NONE	3	0.5000	0.4153	1.0775	148073001	148073001
7	148076001	148670000	DIPLOID	235	0.5303	2.0000	0.1000	1.2834	1.0297	1.0090	2.0025	0.1000	0.1061	4.0025	0.0000	0.0000	4.0019	true	NONE	562	0.5003	0.4251	1.4010	148072001	148076001
7	148670001	148677000	HET_DELETION	0	0.0000	1.0888	0.4291	0.7012	0.5555	0.5444	1.0888	0.4291	0.0000	2.1776	0.0000	0.0000	2.1866	true	NONE	7	0.5000	0.4690	1.0711	148670001	148670001
7	148677001	148729000	DIPLOID	1	0.5618	1.7296	0.9156	1.2666	1.0056	0.9860	2.2203	0.8401	0.9863	3.9498	0.0000	0.0000	3.9497	true	NONE	51	0.5621	0.4922	1.5963	148670001	148677001
7	148729001	148872000	DIPLOID	58	0.5422	1.6946	0.9486	1.1879	0.9637	0.9453	2.0085	0.1000	0.5685	3.7032	0.0000	0.0000	3.7039	true	NONE	126	0.5424	0.4691	1.5256	148729001	148729001
7	148872001	150746657	DIPLOID	848	0.5316	2.0000	0.1000	1.2888	1.0340	1.0147	2.0194	0.1000	0.1063	4.0194	0.0000	0.0000	4.0187	true	NONE	1207	0.5024	0.4713	1.4078	148872001	148872001
7	150746658	151601000	DIPLOID	472	1.0000	-0.0101	0.1000	0.6520	1.0123	0.9954	2.0334	0.1686	0.2686	2.0233	0.0000	0.0000	2.0230	true	BND	760	1.0050	0.5003	1.8174	150746658	150746658
7	151601001	151602000	DIPLOID	1	0.5400	1.0953	0.4568	0.7661	1.0460	1.0301	1.2858	0.9318	0.7498	2.3811	0.0000	0.0000	2.3801	true	NONE	1	0.5400	0.4880	1.1524	151601001	151601001
7	151602001	151970000	DIPLOID	135	1.0000	-0.0101	0.1000	0.6439	1.0087	0.9938	2.0081	0.1000	0.2000	1.9980	0.0000	0.0000	1.9979	true	NONE	293	1.0051	0.4154	1.8073	151602001	151602001
7	151970001	151990000	AMPLIFICATION	0	0.0000	2.1224	0.5652	1.3607	1.9250	1.8971	2.1224	0.5652	0.0000	4.2448	0.0000	0.0000	4.2261	true	NONE	3	0.5000	0.3560	1.4979	151970001	151973001
7	151990001	152098000	DIPLOID	5	1.0000	-0.0101	0.1000	0.6392	1.0162	1.0016	1.9934	0.1000	0.2000	1.9833	0.0000	0.0000	1.9830	true	NONE	86	1.0051	0.3901	1.8014	151970001	151990001
7	152098001	152099000	AMPLIFICATION	0	0.0000	1.8779	0.5641	1.2047	1.4995	1.4782	1.8779	0.5641	0.0000	3.7558	0.0000	0.0000	3.7457	true	NONE	1	0.5000	0.4580	1.4977	152098001	152098001
7	152099001	152113000	NOISE	0	0.0000	10.4386	0.9949	6.6671	6.5861	6.4926	10.4386	0.9949	0.0000	20.8772	0.0000	0.0000	20.7643	true	NONE	14	0.5000	0.4145	8.1509	152099001	152099001
7	152113001	152114000	NOISE	0	0.0000	5.7790	0.8415	3.6939	3.4707	3.4215	5.7790	0.8415	0.0000	11.5580	0.0000	0.0000	11.5081	true	NONE	1	0.5000	0.4580	4.4232	152113001	152113001
7	152114001	152245000	DIPLOID	50	1.0000	-0.0101	0.1000	0.5982	0.9625	0.9490	1.8649	0.6113	0.7113	1.8548	0.0000	0.0000	1.8556	true	NONE	105	1.0054	0.4669	1.7500	152098001	152114001
7	152245001	152246000	HET_DELETION	0	0.0000	0.7176	0.9284	0.2354	0.3273	0.3228	0.0000	1.5000	0.0000	0.7176	0.0000	0.0000	0.7312	true	NONE	1	0.0000	0.5010	1.5129	152245001	152245001
7	152246001	152575000	DIPLOID	173	1.0000	-0.0101	0.1000	0.6144	0.9596	0.9469	1.9157	0.4095	0.5095	1.9056	0.0000	0.0000	1.9064	true	NONE	225	1.0053	0.4565	1.7703	152245001	152246001
7	152575001	152576000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0092	0.0091	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.4680	1.8000	152575001	152575001
7	152576001	152580000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.5160	1.8000	152576001	152576001
7	152580001	152581000	HET_DELETION	0	0.0000	1.0167	0.1000	0.3308	0.4906	0.4844	0.0000	1.5000	0.0000	1.0167	0.0000	0.0000	1.0269	true	NONE	1	0.0000	0.5120	1.4067	152580001	152580001
7	152581001	153961000	DIPLOID	959	1.0000	-0.0101	0.1000	0.6383	0.9814	0.9705	1.9906	0.1000	0.2000	1.9805	0.0000	0.0000	1.9809	true	NONE	994	1.0051	0.4219	1.8003	152575001	152581001
7	153961001	153962000	DIPLOID	0	0.0000	0.9368	0.3132	0.6042	1.0188	1.0090	0.9368	0.4080	0.0000	1.8736	0.0000	0.0000	1.8732	true	NONE	1	0.5000	0.3710	1.0506	153961001	153961001
7	153962001	153963000	DIPLOID	4	0.9928	0.0059	0.1000	0.7023	1.0800	1.0696	2.1752	0.7365	0.8304	2.1811	0.0000	0.0000	2.1795	true	NONE	1	0.9973	0.3450	1.8677	153962001	153962001
7	153963001	154392000	DIPLOID	200	1.0000	-0.0101	0.1000	0.6370	0.9684	0.9592	1.9865	0.1000	0.2000	1.9764	0.0000	0.0000	1.9771	true	NONE	320	1.0051	0.4196	1.7986	153963001	153963001
7	154392001	154393000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0018	0.3766	0.3731	-0.0146	1.5740	0.0000	-0.0146	0.0000	0.0000	-0.0020	true	NONE	1	1.0000	0.4300	1.8058	154392001	154392001
7	154393001	154399000	HET_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.5212	0.5163	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	6	1.0000	0.3278	1.8000	154393001	154393001
7	154399001	154400000	HET_DELETION	0	0.0000	0.2500	0.8893	0.0862	0.4498	0.4457	0.0000	1.5000	0.0000	0.2500	0.0000	0.0000	0.2611	true	NONE	1	0.0000	0.4370	1.7000	154399001	154399001
7	154400001	155200000	DIPLOID	743	1.0000	-0.0101	0.1000	0.6397	0.9961	0.9867	1.9950	0.1000	0.2000	1.9849	0.0000	0.0000	1.9850	true	NONE	741	1.0051	0.4678	1.8020	154392001	154400001
7	155200001	155201000	HET_DELETION	0	0.0000	0.8430	0.6835	0.2754	0.3901	0.3860	0.0000	1.5000	0.0000	0.8430	0.0000	0.0000	0.8553	true	NONE	1	0.0000	0.5990	1.4628	155200001	155200001
7	155201001	156124000	DIPLOID	604	1.0000	-0.0101	0.1000	0.6520	1.0088	0.9980	2.0335	0.1694	0.2694	2.0234	0.0000	0.0000	2.0233	true	NONE	858	1.0050	0.4715	1.8175	155200001	155203001
7	156124001	156125000	DIPLOID	5	1.0000	-0.0101	0.1000	0.6989	1.0754	1.0628	2.1805	0.7507	0.8507	2.1704	0.0000	0.0000	2.1689	true	NONE	1	1.0047	0.5290	1.8763	156124001	156124001
7	156125001	156126000	AMPLIFICATION	0	0.0000	0.9750	0.1265	0.6286	1.2337	1.2192	0.9750	0.1640	0.0000	1.9501	0.0000	0.0000	1.9454	true	NONE	1	0.5000	0.4450	1.0200	156125001	156125001
7	156126001	158112000	DIPLOID	1194	1.0000	-0.0101	0.1000	0.6480	1.0074	0.9933	2.0208	0.1058	0.2058	2.0107	0.0000	0.0000	2.0106	true	NONE	1746	1.0050	0.4724	1.8124	156125001	156126001
7	158112001	158113000	HET_DELETION	0	0.0000	0.8671	0.6034	0.2831	0.4489	0.4417	0.0000	1.5000	0.0000	0.8671	0.0000	0.0000	0.8783	true	NONE	1	0.0000	0.5620	1.4531	158112001	158112001
7	158113001	159077000	DIPLOID	456	1.0000	-0.0101	0.1000	0.6497	0.9958	0.9811	2.0263	0.1334	0.2334	2.0162	0.0000	0.0000	2.0163	true	NONE	823	1.0050	0.4688	1.8146	158112001	158113001
7	159077001	159124000	DIPLOID	0	0.0000	1.0233	0.1182	0.6594	0.9865	0.9730	1.0233	0.1182	0.0000	2.0466	0.0000	0.0000	2.0469	true	NONE	27	0.5000	0.4168	1.0186	159077001	159077001
7	159124001	159138663	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	159124001	159124001
8	1	151000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	TELOMERE	0	1.0000	0.0000	1.8000	1	1
8	151001	164000	UNKNOWN	5	0.5372	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.8595	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	151001	151001
8	164001	593000	DIPLOID	353	0.5357	1.5535	0.9956	1.0739	1.0118	0.9627	1.7924	0.8148	0.9698	3.3458	0.0000	0.0000	3.3456	true	NONE	285	0.5357	0.4533	1.5383	1	164001
8	593001	595000	HET_DELETION	0	0.0000	1.2997	0.9442	0.4211	0.4148	0.3952	0.0000	1.5000	0.0000	1.2997	0.0000	0.0000	1.3115	true	NONE	1	0.0000	0.5735	1.5199	593001	594001
8	595001	599000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	4	1.0000	0.4870	1.8000	595001	595001
8	599001	2185000	DIPLOID	1249	0.5333	1.5697	0.9940	1.0795	0.9947	0.9537	1.7937	0.8120	0.9631	3.3634	0.0000	0.0000	3.3635	true	NONE	1334	0.5333	0.4752	1.5454	593001	599001
8	2185001	2284000	AMPLIFICATION	0	0.0000	3.3600	0.9784	2.1504	1.9819	1.9131	3.3600	0.9784	0.0000	6.7200	0.0000	0.0000	6.7002	true	NONE	75	0.5000	0.4311	2.4880	2185001	2195001
8	2284001	2537000	DIPLOID	382	0.5313	1.5523	0.9957	1.0632	0.9921	0.9595	1.7600	0.8743	0.9937	3.3123	0.0000	0.0000	3.3125	true	NONE	221	0.5313	0.4061	1.5249	2185001	2290001
8	2537001	2557000	AMPLIFICATION	5	0.6310	1.7492	0.8905	1.5211	1.4549	1.4088	2.9983	0.1000	0.6250	4.7475	0.0000	0.0000	4.7383	true	NONE	20	0.6316	0.4146	1.8997	2537001	2537001
8	2557001	4123000	DIPLOID	2450	0.5338	1.5326	0.9971	1.0553	0.9629	0.9345	1.7549	0.8822	1.0032	3.2875	0.0000	0.0000	3.2883	true	NONE	1491	0.5338	0.3888	1.5150	2537001	2557001
8	4123001	4124000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.3270	1.8000	4123001	4123001
8	4124001	4125000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0161	0.0100	0.0098	0.0303	1.6077	0.0000	0.0303	0.0000	0.0000	0.0503	true	NONE	1	1.0000	0.2470	1.7879	4124001	4124001
8	4125001	4379000	DIPLOID	495	0.5290	1.5633	0.9947	1.0654	0.9645	0.9379	1.7559	0.8807	0.9921	3.3192	0.0000	0.0000	3.3199	true	NONE	252	0.5290	0.3754	1.5277	4123001	4125001
8	4379001	4380000	AMPLIFICATION	3	0.5290	1.5943	0.9904	1.0864	1.1786	1.1467	1.7907	0.8183	0.9568	3.3850	0.0000	0.0000	3.3814	true	NONE	1	0.5290	0.4070	1.5540	4379001	4379001
8	4380001	5641000	DIPLOID	1849	0.5345	1.5358	0.9969	1.0591	0.9755	0.9516	1.7635	0.8688	0.9972	3.2993	0.0000	0.0000	3.2998	true	NONE	1212	0.5345	0.3770	1.5197	4379001	4380001
8	5641001	6361000	DIPLOID	1421	0.5357	1.5429	0.9965	1.0667	1.0165	0.9941	1.7802	0.8393	0.9834	3.3231	0.0000	0.0000	3.3228	true	NONE	674	0.5357	0.4044	1.5292	5641001	5641001
8	6361001	6364000	HET_DELETION	7	0.5619	0.8500	0.6615	0.6263	0.6144	0.6009	1.0930	0.4473	0.6230	1.9430	0.0000	0.0000	1.9508	true	NONE	2	0.5625	0.2590	1.0972	6361001	6362001
8	6364001	11246000	DIPLOID	3831	0.5340	1.5638	0.9946	1.0771	1.0294	1.0054	1.7920	0.8155	0.9666	3.3559	0.0000	0.0000	3.3553	true	NONE	3501	0.5340	0.4344	1.5423	6361001	6364001
8	11246001	11247000	HET_DELETION	0	0.0000	0.7679	0.8615	0.4964	0.4292	0.4197	0.7679	1.2097	0.0000	1.5357	0.0000	0.0000	1.5472	true	NONE	1	0.5000	0.5600	1.1857	11246001	11246001
8	11247001	12891000	DIPLOID	1050	0.5354	1.5821	0.9923	1.0929	1.0369	1.0143	1.8232	0.7406	0.9278	3.4054	0.0000	0.0000	3.4046	true	NONE	890	0.5354	0.4532	1.5622	11246001	11247001
8	12891001	13658000	DIPLOID	826	0.5370	1.5579	0.9952	1.0800	0.9808	0.9594	1.8069	0.7821	0.9544	3.3648	0.0000	0.0000	3.3652	true	NONE	738	0.5370	0.3837	1.5459	12891001	12891001
8	13658001	16839000	DIPLOID	2555	0.5342	1.5462	0.9962	1.0655	0.9736	0.9446	1.7733	0.8520	0.9873	3.3195	0.0000	0.0000	3.3200	true	NONE	3026	0.5342	0.3597	1.5278	13658001	13658001
8	16839001	16943000	DIPLOID	38	0.5359	1.5385	0.9968	1.0641	0.9936	0.9614	1.7766	0.8460	0.9876	3.3151	0.0000	0.0000	3.3152	true	NONE	99	0.5359	0.3773	1.5260	16839001	16839001
8	16943001	20901000	DIPLOID	3044	0.5344	1.5765	0.9931	1.0868	0.9998	0.9697	1.8098	0.7751	0.9450	3.3863	0.0000	0.0000	3.3863	true	NONE	3836	0.5344	0.4105	1.5545	16943001	16943001
8	20901001	20902000	HET_DELETION	0	0.0000	1.1376	0.6202	0.3694	0.2535	0.2472	0.0000	1.5000	0.0000	1.1376	0.0000	0.0000	1.1527	true	NONE	1	0.0000	0.6040	1.4551	20901001	20901001
8	20902001	23454000	DIPLOID	1489	0.5354	1.5553	0.9954	1.0745	1.0192	1.0009	1.7924	0.8148	0.9692	3.3477	0.0000	0.0000	3.3473	true	NONE	2378	0.5354	0.4698	1.5391	20901001	20902001
8	23454001	25067000	DIPLOID	881	0.5372	1.5341	0.9970	1.0640	0.9799	0.9727	1.7807	0.8383	0.9859	3.3148	0.0000	0.0000	3.3152	true	NONE	1538	0.5372	0.3916	1.5259	23454001	23454001
8	25067001	25070000	HET_DELETION	0	0.0000	0.7674	0.8623	0.4961	0.3716	0.3704	0.7674	1.2112	0.0000	1.5348	0.0000	0.0000	1.5475	true	NONE	3	0.5000	0.4527	1.1861	25067001	25067001
8	25070001	25071000	HET_DELETION	0	0.0000	0.9431	0.2836	0.6082	0.6229	0.6208	0.9431	0.3690	0.0000	1.8861	0.0000	0.0000	1.8938	true	NONE	1	0.5000	0.4730	1.0455	25070001	25070001
8	25071001	25602000	DIPLOID	201	0.5312	1.5287	0.9974	1.0468	0.9699	0.9675	1.7322	0.9125	1.0145	3.2609	0.0000	0.0000	3.2615	true	NONE	497	0.5312	0.4135	1.5044	25067001	25071001
8	25602001	26573000	DIPLOID	549	0.5352	1.5549	0.9955	1.0737	0.9865	0.9863	1.7904	0.8190	0.9711	3.3452	0.0000	0.0000	3.3455	true	NONE	947	0.5352	0.4257	1.5381	25602001	25602001
8	26573001	29154000	DIPLOID	1477	0.5333	1.5686	0.9941	1.0787	1.0246	1.0201	1.7924	0.8146	0.9646	3.3610	0.0000	0.0000	3.3605	true	NONE	2484	0.5333	0.4276	1.5444	26573001	26573001
8	29154001	29846000	DIPLOID	331	0.5315	1.6269	0.9827	1.1143	1.0430	1.0337	1.8457	0.6752	0.8812	3.4726	0.0000	0.0000	3.4718	true	NONE	660	0.5315	0.4269	1.5890	29154001	29154001
8	29846001	31159000	DIPLOID	407	0.5364	1.5346	0.9970	1.0625	1.0107	0.9996	1.7755	0.8479	0.9896	3.3101	0.0000	0.0000	3.3099	true	NONE	1265	0.5364	0.4113	1.5240	29846001	29846001
8	31159001	32680000	DIPLOID	838	0.5370	1.5234	0.9976	1.0562	0.9778	0.9641	1.7668	0.8632	0.9993	3.2902	0.0000	0.0000	3.2906	true	NONE	1430	0.5370	0.3786	1.5161	31159001	31159001
8	32680001	32681000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0049	0.0042	0.0041	-0.0048	1.5247	0.0000	-0.0048	0.0000	0.0000	0.0153	true	NONE	1	1.0000	0.3900	1.8019	32680001	32680001
8	32681001	32691000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	10	1.0000	0.3607	1.8000	32681001	32681001
8	32691001	36520000	DIPLOID	874	0.5344	1.5391	0.9967	1.0612	0.9807	0.9612	1.7669	0.8631	0.9940	3.3060	0.0000	0.0000	3.3064	true	NONE	3626	0.5344	0.3872	1.5224	32680001	32691001
8	36520001	36568000	DIPLOID	2	0.5196	1.6260	0.9830	1.0864	0.9844	0.9602	1.7590	0.8759	0.9660	3.3850	0.0000	0.0000	3.3853	true	NONE	44	0.5196	0.3828	1.5540	36520001	36520001
8	36568001	37522000	DIPLOID	255	0.5333	1.5865	0.9917	1.0910	1.0144	0.9921	1.8129	0.7674	0.9381	3.3994	0.0000	0.0000	3.3991	true	NONE	931	0.5333	0.4185	1.5598	36568001	36568001
8	37522001	38424000	DIPLOID	123	0.5397	1.5084	0.9983	1.0520	1.0100	0.9922	1.7686	0.8602	1.0030	3.2770	0.0000	0.0000	3.2768	true	NONE	854	0.5397	0.4603	1.5108	37522001	37522001
8	38424001	39232000	DIPLOID	501	0.5345	1.5667	0.9943	1.0802	1.0461	1.0281	1.7990	0.8004	0.9593	3.3657	0.0000	0.0000	3.3648	true	NONE	768	0.5345	0.4112	1.5463	38424001	38424001
8	39232001	39387000	HET_DELETION	0	0.0000	0.7907	0.8184	0.5110	0.5152	0.5064	0.7907	1.1324	0.0000	1.5813	0.0000	0.0000	1.5911	true	NONE	146	0.5000	0.3551	1.1675	39232001	39232001
8	39387001	42190000	DIPLOID	1329	0.5339	1.5491	0.9960	1.0668	1.0039	0.9925	1.7745	0.8499	0.9855	3.3236	0.0000	0.0000	3.3235	true	NONE	2652	0.5339	0.4213	1.5294	39232001	39387001
8	42190001	42191000	HET_DELETION	0	0.0000	0.6801	0.9588	0.4404	0.3793	0.3761	0.6801	1.4386	0.0000	1.3602	0.0000	0.0000	1.3727	true	NONE	1	0.5000	0.4700	1.2559	42190001	42190001
8	42191001	42194000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	3	1.0000	0.4670	1.8000	42191001	42191001
8	42194001	43093000	DIPLOID	66	0.5363	1.5256	0.9975	1.0561	1.0128	1.0025	1.7644	0.8672	1.0000	3.2900	0.0000	0.0000	3.2898	true	NONE	834	0.5363	0.4313	1.5160	42190001	42194001
8	43093001	43096000	HET_DELETION	1	0.5234	0.4914	0.9983	0.3354	0.3347	0.3310	0.5397	1.6872	1.4056	1.0311	0.0000	0.0000	1.0445	true	NONE	3	0.5234	0.2153	1.3876	43093001	43093001
8	43096001	43097000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.2150	1.8000	43096001	43096001
8	43097001	43792000	DIPLOID	121	0.5308	1.5497	0.9959	1.0602	1.0243	1.0120	1.7532	0.8847	0.9983	3.3029	0.0000	0.0000	3.3024	true	NONE	577	0.5308	0.3887	1.5212	43093001	43097001
8	43792001	43821000	CENTROMETIC	0	0.0000	1.6481	0.9753	1.0581	0.9399	0.9284	1.6481	0.9753	0.0000	3.2962	0.0000	0.0000	3.2974	true	NONE	2	0.5000	0.3575	1.5185	43792001	43792001
8	43821001	45338886	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	43821001	45338886
8	45338887	46949000	CENTROMETIC	50	0.5436	1.5392	0.9967	1.0831	1.0229	1.0101	1.8353	0.7068	0.9260	3.3745	0.0000	0.0000	3.3740	true	CENTROMERE	60	0.5439	0.4384	1.5498	45338887	45338887
8	46949001	46953000	CENTROMETIC	2	0.5382	2.4712	0.9974	1.7135	1.3958	1.3780	2.8794	0.5583	0.8372	5.3506	0.0000	0.0000	5.3426	true	NONE	3	0.5382	0.4818	1.9402	46949001	46949001
8	46953001	47406000	DIPLOID	271	0.5349	1.4931	0.9983	1.0307	0.9586	0.9455	1.7172	0.9289	1.0309	3.2103	0.0000	0.0000	3.2111	true	NONE	428	0.5349	0.4843	1.4841	45338887	46953001
8	47406001	47408000	HET_DELETION	0	0.0000	0.9262	0.3622	0.5975	0.5292	0.5214	0.9262	0.4728	0.0000	1.8524	0.0000	0.0000	1.8620	true	NONE	2	0.5000	0.3450	1.0590	47406001	47406001
8	47408001	47523000	DIPLOID	77	0.5437	1.4959	0.9984	1.0530	0.9944	0.9800	1.7844	0.8311	0.9947	3.2803	0.0000	0.0000	3.2804	true	NONE	109	0.5440	0.3732	1.5121	47406001	47408001
